director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Martin Scorsese,126,Chloë Grace Moretz,7382009462012, Adventure | Drama | Family | Fantasy | Mystery | Romance,Asa Butterfield,Hugo,Christopher Lee,automaton|3d|steampunk|railway station|train,150000000,2011,7.5
Charles Martin Smith,113,Ashley Judd,72279690202012, Drama | Family,Morgan Freeman,Dolphin Tale,Harry Connick Jr.,dolphin|boy|tail|trap|prosthetics,37000000,2011,6.9
Ivan Reitman,108,Ashton Kutcher,7062598612011, Comedy | Romance,Natalie Portman,No Strings Attached,Kevin Kline,male objectification|summer camp|hospital|funeral|sex in a closet,25000000,2011,6.2
Mark Waters,,Carla Gugino,68218041142011, Comedy | Family | Fantasy,Jim Carrey,Mr. Popper's Penguins,Angela Lansbury,penguin|father|winter|son|box office hit,55000000,2011,6.0
George Miller,,Robin Williams,6399232822012, Animation | Comedy | Family | Musical,Elijah Wood,Happy Feet Two,Pink,penguin|krill|warner bros|cgi animation|box office flop,135000000,2011,5.9
George Nolfi,106,Emily Blunt,62453315202011, Romance | Sci-Fi | Thriller,Matt Damon,The Adjustment Bureau,Lisa Thoreson,love at first sight|fate|new york city new york|obscene finger gesture|three word title,50200000,2011,7.1
Jaume Collet-Serra,113,Diane Kruger,61094903182011, Action | Mystery | Thriller,Liam Neeson,Unknown,January Jones,amnesia|airport|scientist|nurse|agriculture,30000000,2011,6.9
Francis Lawrence,,Reese Witherspoon,5870024752011, Drama | Romance,Robert Pattinson,Water for Elephants,Christoph Waltz,circus|train|elephant|circus vargas|fear,38000000,2011,6.9
Brad Furman,118,Marisa Tomei,57981889152011, Crime | Drama | Thriller,Matthew McConaughey,The Lincoln Lawyer,Ryan Phillippe,plot twist|defense attorney|defense lawyer|prostitute|lawyer,40000000,2011,7.3
Woody Allen,,Rachel McAdams,56816662162012, Comedy | Fantasy | Romance,Owen Wilson,Midnight in Paris,Kathy Bates,1920s|golden age|time travel romance|paris france|midnight,17000000,2011,7.7
Will Gluck,109,Justin Timberlake,55802754162011, Comedy | Romance,Mila Kunis,Friends with Benefits,Patricia Clarkson,male objectification|blow job|girl in panties|no panties|female rear nudity,35000000,2011,6.6
D.J. Caruso,109,Timothy Olyphant,55092830272011, Action | Adventure | Sci-Fi | Thriller,Alex Pettyfer,I Am Number Four,Dianna Agron,based on young adult novel|good versus evil|human alien|bare chested male|ohio,60000000,2011,6.1
Duncan Jones,93,Michelle Monaghan,5469690282011, Mystery | Romance | Sci-Fi | Thriller,Jake Gyllenhaal,Source Code,Vera Farmiga,time loop|train|memory|trapped in a time loop|suspense,32000000,2011,7.5
Garry Marshall,113,Jessica Biel,54540525172012, Comedy | Romance,Sarah Jessica Parker,New Year's Eve,Ashton Kutcher,new year|new year's eve|singer|expecting|kiss,56000000,2011,5.7
Tyler Perry,106,Loretta Devine,53311948152011, Comedy | Drama,Tyler Perry,Madea's Big Happy Family,Shad Moss,madea series,25000000,2011,4.5
David Bowers,,Devon Bostick,5269100982011, Comedy | Family,Zachary Gordon,Diary of a Wimpy Kid: Rodrick Rules,Robert Capron,brother|school|middle school|title at the end|no opening credits,21000000,2011,6.6
Craig Brewer,113,Julianne Hough,5178053762012, Comedy | Drama | Music | Romance,Kenny Wormald,Footloose,Dennis Quaid,teenager|small town|dancing|cotton mill|principal's office,24000000,2011,5.9
Mark Neveldine,96,Ciarán Hinds,5177400242012, Action | Fantasy | Thriller,Nicolas Cage,Ghost Rider: Spirit of Vengeance,Idris Elba,ghost rider|eastern europe|monk|devil|deal with the devil,57000000,2012,4.3
Joe Carnahan,117,Dermot Mulroney,5153360862012, Action | Adventure | Drama | Thriller,Liam Neeson,The Grey,Frank Grillo,alaska|wilderness|leadership|snow|survival,25000000,2012,6.8
Ron Howard,111,Kevin James,48430355252011, Comedy | Drama,Vince Vaughn,The Dilemma,Winona Ryder,friend|best friend|investigation|secret|two word title,70000000,2011,5.3
Sarah Smith,97,Jim Broadbent,4644049162012, Animation | Adventure | Comedy | Family | Fantasy,James McAvoy,Arthur Christmas,Bill Nighy,christmas|elf|christmas eve|resentment|high tech,100000000,2011,7.1
John Madden,124,Bill Nighy,46377022192012, Comedy | Drama,Judi Dench,The Best Exotic Marigold Hotel,Maggie Smith,hotel|india|marigold|retirement|jaipur india,10000000,2012,7.3
Bobby Farrelly,105111,Jason Sudeikis,4504503762011, Comedy | Romance,Owen Wilson,Hall Pass,Christina Applegate,male nudity|male frontal nudity|marriage|female frontal nudity|drugged food,36000000,2011,5.9
Michel Hazanavicius,100,Bérénice Bejo,44667095152012, Comedy | Drama | Romance,Jean Dujardin,The Artist,John Goodman,movie studio|1920s|movie star|modern silent movie|jack russell terrier,15000000,2012,8.0
Sean McNamara,112,Dennis Quaid,43853424152011, Biography | Drama | Family | Sport,AnnaSophia Robb,Soul Surfer,Helen Hunt,shark|surfer|christian|surfing|christian film,18000000,2011,7.1
Steven Quale,92,Emma Bell,4257571872011, Horror,Nicholas D'Agosto,Final Destination 5,Arlen Escarpeta,death|suspension bridge|blood splatter|latex gloves|eyeball run over by car,40000000,2011,5.9
George Clooney,101,George Clooney,4096253462012, Drama,Paul Giamatti,The Ides of March,Philip Seymour Hoffman,ohio|manager|intern|governor|politics,12500000,2011,7.1
Joe Wright,111,Cate Blanchett,4024751212011, Action | Drama | Thriller,Saoirse Ronan,Hanna,Eric Bana,assassin|training|female warrior|female stockinged foot|martial arts,30000000,2011,6.8
Luke Greenfield,,Kate Hudson,39026186222011, Comedy | Drama | Romance,Ginnifer Goodwin,Something Borrowed,Colin Egglesfield,best friend|law school|lawyer|crush|loud sex,35000000,2011,5.9
Robert Rodriguez,,Jeremy Piven,3853637692011, Action | Adventure | Comedy | Family | Sci-Fi,Jessica Alba,Spy Kids: All the Time in the World in 4D,Joel McHale,spy|children thwarting crime|female secret agent|strong female character|strong female lead,27000000,2011,3.6
Wes Craven,111,Courteney Cox,38176892242011, Horror | Mystery,Neve Campbell,Scream 4,David Arquette,book|sheriff|murder|author|deputy,40000000,2011,6.2
John Whitesell,107113,Brandon T. Jackson,37911876202011, Action | Comedy | Crime,Martin Lawrence,"Big Mommas: Like Father, Like Son",Jessica Lucas,performing arts school|murder|fbi agent|undercover|scene during end credits,32000000,2011,4.4
Catherine Hardwicke,100,Lukas Haas,37652565202011, Fantasy | Horror | Mystery | Thriller,Amanda Seyfried,Red Riding Hood,Gary Oldman,werewolf|love|death|forest|werewolf bite,42000000,2011,5.4
Andrew Niccol,109,Amanda Seyfried,37553932102012, Action | Sci-Fi | Thriller,Justin Timberlake,In Time,Cillian Murphy,time|currency|future|on the run|murder,40000000,2011,6.7
Greg Mottola,104109,Nick Frost,37371385132011, Adventure | Comedy | Sci-Fi,Simon Pegg,Paul,Seth Rogen,alien|nerd|geek|ufo|road trip,40000000,2011,7.0
Clint Eastwood,137,Armie Hammer,37304950172012, Biography | Crime | Drama | Romance,Leonardo DiCaprio,J. Edgar,Naomi Watts,gay relationship|fbi|secret|federal bureau of investigation|agent,35000000,2011,6.6
Christian E. Christiansen,,Leighton Meester,37300107182011, Drama | Horror | Thriller,Minka Kelly,The Roommate,Cam Gigandet,dead cat|cat killer|death of cat|animal abuse(non graphic)|college,16000000,2011,4.9
Salim Akil,,Laz Alonso,37295394242011, Comedy | Drama,Paula Patton,Jumping the Broom,Angela Bassett,weekend|martha's vineyard|wedding|older woman younger man relationship|mother,6600000,2011,5.7
Ruben Fleischer,83,Danny McBride,37053924232011, Action | Comedy | Crime,Jesse Eisenberg,30 Minutes or Less,Nick Swardson,pizza delivery boy|heist gone wrong|unlikely criminal|bank heist|bank robbery,28000000,2011,6.1
David Dobkin,112118,Ryan Reynolds,37035845232011, Comedy | Fantasy,Jason Bateman,The Change-Up,Olivia Wilde,fountain|best friend|law firm|sex|lawyer,52000000,2011,6.4
Olivier Megaton,108112,Michael Vartan,36665854282011, Action | Crime | Drama | Thriller,Zoe Saldana,Colombiana,Callum Blue,female in a shower|woman wearing a miniskirt|premarital sex|sex scene|female nudity,40000000,2011,6.4
Zack Snyder,110128,Vanessa Hudgens,36381716202011, Action | Fantasy,Emily Browning,Sucker Punch,Abbie Cornish,escape|prostitution|alternate reality|samurai|girl gang,82000000,2011,6.1
Tom Hanks,98,Julia Roberts,35565975122011, Comedy | Drama | Romance,Tom Hanks,Larry Crowne,Sarah Mahoney,college|scooter|bus stop|community college|speech class,30000000,2011,6.1
Nicolas Winding Refn,100,Carey Mulligan,3505490932012, Crime | Drama,Ryan Gosling,Drive,Bryan Cranston,mythical hero|neo noir|nameless character|protective male|kissing in an elevator,15000000,2011,7.8
Todd Strauss-Schulson,90,John Cho,3503375962012, Adventure | Comedy,Kal Penn,A Very Harold & Kumar 3D Christmas,Neil Patrick Harris,christmas|christmas tree|new york city|fire|stoner,19000000,2011,6.3
Jonathan Levine,100,Seth Rogen,34963967162011, Comedy | Drama | Romance,Joseph Gordon-Levitt,50/50,Anna Kendrick,cancer|best friend|therapist|survival rate|vomiting,8000000,2011,7.7
Alex Kendrick,,Ken Bevel,34522221202012, Drama,Alex Kendrick,Courageous,Kevin Downes,faith|fatherhood|police|integrity|responsibility,2000000,2011,7.0
Mikael Håfström,114,Anthony Hopkins,3303775412011, Drama | Horror | Mystery | Thriller,Colin O'Donoghue,The Rite,Ciarán Hinds,exorcism|exorcist|demon|faith|seminary,37000000,2011,6.0
Jason Winer,110,Helen Mirren,3301569632011, Comedy | Romance,Russell Brand,Arthur,Jennifer Garner,alcoholic|reference to little orphan annie|cartoon on tv|wedding|punched in the face,40000000,2011,5.7
Stephen Daldry,129,Tom Hanks,31836745232012, Adventure | Drama | Mystery,Thomas Horn,Extremely Loud & Incredibly Close,Sandra Bullock,quest|revelation|asperger's syndrome|key|child's point of view,40000000,2012,6.9
David Gordon Green,8187,Ari Graynor,3053866992012, Comedy,Jonah Hill,The Sitter,Sam Rockwell,babysitting|child in peril|reference to craigslist|kicked in the face|car crash,,2011,5.7
Phyllida Lloyd,105,Jim Broadbent,29959436202012, Biography | Drama,Meryl Streep,The Iron Lady,Richard E. Grant,politics|prime minister|british prime minister|female prime minister|told in flashback,13000000,2012,6.4
Scott Stewart,87,Cam Gigandet,29136626172011, Action | Fantasy | Horror | Sci-Fi | Thriller,Paul Bettany,Priest,Maggie Q,vampire|priest|church|warrior|sheriff,60000000,2011,5.7
Simon West,93,Ben Foster,2911358812011, Action | Crime | Thriller,Jason Statham,The Mechanic,Donald Sutherland,apprentice|assassin|mentor|disobeying orders|gas station,40000000,2011,6.6
John Singleton,106,Lily Collins,2806422692011, Action | Mystery | Thriller,Taylor Lautner,Abduction,Alfred Molina,teenager|on the run|assassin|website|high school,35000000,2011,5.0
Daniel Barnz,86,Vanessa Hudgens,27854896132011, Drama | Fantasy | Romance,Alex Pettyfer,Beastly,Mary-Kate Olsen,tutor|maid|newscaster|student|high school,17000000,2011,5.6
Stephen J. Anderson,,Craig Ferguson,26687172162011, Animation | Adventure | Comedy | Family | Musical,Jim Cummings,Winnie the Pooh,John Cleese,winnie the pooh|rabbit|owl|england|disney,30000000,2011,7.2
Gary McKendry,116,Clive Owen,25093607112011, Action | Crime | Thriller,Jason Statham,Killer Elite,Robert De Niro,mentor|secret society|death|revenge|australia,70000000,2011,6.5
Dominic Sena,95,Ron Perlman,24823283182011, Action | Adventure | Fantasy,Nicolas Cage,Season of the Witch,Claire Foy,middle ages|knight|plague|monk|witch,40000000,2011,5.4
Jesse Peretz,90,Elizabeth Banks,24809547112011, Comedy | Drama,Paul Rudd,Our Idiot Brother,Zooey Deschanel,nude model|art model|jail|three sisters|farmer,5000000,2011,6.4
Tomas Alfredson,122,Colin Firth,24104113162012, Drama | Mystery | Thriller,Gary Oldman,Tinker Tailor Soldier Spy,Tom Hardy,mole|spy|cold war|woman on top|hungary,20000000,2012,7.1
Thomas Bezucha,,Leighton Meester,23179303232011, Adventure | Comedy | Family | Romance,Selena Gomez,Monte Carlo,Katie Cassidy,hotel|monte carlo|young woman|misunderstanding|cell phone,20000000,2011,5.8
Alister Grierson,108,Allison Cratchley,23070045252011, Adventure | Drama | Thriller,Rhys Wakefield,Sanctum,Christopher James Baker,rebreather|cave|expedition|underwater|panic,30000000,2011,5.9
David Gordon Green,102,Natalie Portman,21557240132011, Adventure | Comedy | Fantasy,Danny McBride,Your Highness,James Franco,thong bikini|rescue|prince|quest|knight,49900000,2011,5.6
Chris Gorak,89,Olivia Thirlby,21426805242012, Action | Adventure | Horror | Sci-Fi | Thriller,Emile Hirsch,The Darkest Hour,Max Minghella,critically bashed|alien|nightclub|aurora borealis|killing an animal,30000000,2011,4.9
Simon Wells,88,Joan Cusack,21379315172011, Animation | Adventure | Family | Sci-Fi,Seth Green,Mars Needs Moms,Dan Fogler,martian|based on children's book|motion capture|mars|robot,150000000,2011,5.4
Jim Sheridan,84,Rachel Weisz,21283440112011, Drama | Mystery | Thriller,Daniel Craig,Dream House,Naomi Watts,psychiatric hospital|father daughter relationship|closet|train|real life sisters playing sisters,55000000,2011,6.0
Marcus Nispel,113,Ron Perlman,21270904302011, Action | Adventure | Fantasy,Jason Momoa,Conan the Barbarian,Rose McGowan,forging a sword|box office flop|sword and sorcery|sword and fantasy|sword and sandal,90000000,2011,5.2
Paul W.S. Anderson,110,Matthew Macfadyen,20315324162011, Action | Adventure | Romance,Logan Lerman,The Three Musketeers,Ray Stevenson,critically bashed|box office flop|musketeer|duel|cardinal richelieu,75000000,2011,5.8
Kevin Macdonald,114,Jamie Bell,1947838412011, Action | Adventure | Drama | History,Channing Tatum,The Eagle,Donald Sutherland,legion|wall|hadrian's wall|slave|soldier,25000000,2011,6.2
Steven Soderbergh,93,Ewan McGregor,18934858162012, Action | Thriller,Gina Carano,Haywire,Michael Fassbender,super soldier|die hard scenario|one woman army|soldier|rescue,23000000,2012,5.8
David R. Ellis,90,Dustin Milligan,18860403112011, Horror | Thriller,Sara Paxton,Shark Night 3D,Chris Carmack,shark|lake|louisiana|redneck|vacation,25000000,2011,4.0
Adam Wingard,95,Joe Swanberg,18474268112013, Horror | Thriller,Sharni Vinson,You're Next,AJ Bowen,home invasion|masked killer|crossbow|victim fights back|hired killer,1000000,2013,6.5
Craig Gillespie,106,Colin Farrell,1829864942011, Comedy | Horror,Anton Yelchin,Fright Night,David Tennant,vampire|neighbor|teenager|remake|suburb,30000000,2011,6.4
Gonzalo López-Gallego,86,Lloyd Owen,17683670112011, Horror | Mystery | Sci-Fi | Thriller,Warren Christie,Apollo 18,Ryan Robbins,secret mission|cosmonaut|found footage|alien creature|moon,5000000,2011,5.2
Matthijs van Heijningen Jr.,103,Joel Edgerton,16907450112011, Horror | Mystery | Sci-Fi | Thriller,Mary Elizabeth Winstead,The Thing,Ulrich Thomsen,snow|alien|scientist|alien creature|paranoia,38000000,2011,6.2
Jason Reitman,94,Patrick Wilson,16300302172012, Comedy | Drama,Charlize Theron,Young Adult,Patton Oswalt,narcissism|female band|computer printer|car damage|fingernail polish,12000000,2011,6.3
John Schultz,,Heather Graham,15000994122011, Comedy | Family,Jordana Beatty,Judy Moody and the Not Bummer Summer,Parris Mosteller,third grader|summer|tween girl|based on book series|sawed in half magic act,20000000,2011,4.2
Simon Curtis,99,Eddie Redmayne,14597405302012, Biography | Drama,Michelle Williams,My Week with Marilyn,Kenneth Branagh,actress|assistant director|movie star|blonde bombshell|wardrobe,6400000,2011,7.0
Mark Mylod,106117,Chris Evans,13987482112011, Comedy | Romance,Anna Faris,What's Your Number?,Ari Graynor,prince charming|ex boyfriend|morning after|womanizer|quarrel,20000000,2011,6.0
Lone Scherfig,107,Jim Sturgess,13766014162011, Drama | Romance,Anne Hathaway,One Day,Patricia Clarkson,23 year time span|best friend|male female friendship|loss of loved one|accidental death,15000000,2011,7.0
Gavin O'Connor,140,Nick Nolte,13651662282011, Drama | Sport,Tom Hardy,Warrior,Joel Edgerton,tournament|mixed martial arts|alcoholic|return home|underdog,25000000,2011,8.2
Terrence Malick,139,Sean Penn,13303319212011, Drama | Fantasy,Brad Pitt,The Tree of Life,Jessica Chastain,ice cube|children|texas|waco texas|1950s,32000000,2011,6.7
Olivier Nakache,112,Omar Sy,13179837112013, Biography | Comedy | Drama,François Cluzet,The Intouchables,Anne Le Ny,class differences|paralysis|reference to earth wind and fire|reference to hector berlioz|black man,9500000,2011,8.6
Bruce Robinson,120,Giovanni Ribisi,13100042162011, Comedy | Drama,Johnny Depp,The Rum Diary,Aaron Eckhart,caribbean|puerto rico|american abroad|based on novel|newspaper,45000000,2011,6.2
Chris Kentis,86,Adam Trese,1255523062012, Adventure | Drama | Horror | Mystery | Thriller,Elizabeth Olsen,Silent House,Eric Sheffer Stevens,girl|hearing noises|uninterrupted shot|haunted house|bound and gagged,2000000,2012,5.3
Cary Joji Fukunaga,120,Michael Fassbender,1123282582011, Drama | Romance,Mia Wasikowska,Jane Eyre,Jamie Bell,secret|governess|friendship|horseback riding|moor the landscape,,2011,7.4
Patrick Lussier,104,Amber Heard,10706786152011, Action | Fantasy | Thriller,Nicolas Cage,Drive Angry,William Fichtner,sex scene|cult|baby|oklahoma|waitress,50000000,2011,5.5
Rod Lurie,110,Kate Bosworth,1032444172011, Action | Drama | Thriller,James Marsden,Straw Dogs,Alexander Skarsgård,rape|sexual humiliation|rape victim|gang rape|panties pulled down,25000000,2011,5.8
Tom McCarthy,106,Amy Ryan,10179275152011, Comedy | Drama | Sport,Paul Giamatti,Win Win,Jeffrey Tambor,lawyer|wrestling|high school|coach|wrestling team,,2011,7.2
Mike Disa,,Glenn Close,10134754152011, Animation | Action | Comedy | Crime | Family | Mystery,Hayden Panettiere,Hoodwinked Too! Hood vs. Evil,Patrick Warburton,red riding hood|wolf|cgi animation|3 dimensional|critically bashed,30000000,2011,4.8
Joe Nussbaum,104,Thomas McDonell,10106233172011, Comedy | Drama,Aimee Teegarden,Prom,DeVaughn Nixon,father daughter relationship|box office flop|prom|high school|teenager,8000000,2011,5.4
Douglas McGrath,,Pierce Brosnan,9639242112011, Comedy | Romance,Sarah Jessica Parker,I Don't Know How She Does It,Kelsey Grammer,black comedy|delivery boy|gym|dinner|punishment,24000000,2011,4.9
Richard Linklater,99,Shirley MacLaine,9203192142012, Comedy | Crime | Drama,Jack Black,Bernie,Matthew McConaughey,widow|texas|vacation|stockbroker|funeral,5000000,2012,6.8
Lasse Hallström,107,Emily Blunt,902510712012, Comedy | Drama | Romance,Ewan McGregor,Salmon Fishing in the Yemen,Amr Waked,salmon|fishing|fish|desert|dam,,2012,6.8
Oliver Parker,101,Rosamund Pike,8129455112011, Action | Adventure | Comedy | Crime,Rowan Atkinson,Johnny English Reborn,Dominic West,assassin|premier|chinese|conspiracy|gadget,45000000,2011,6.3
Jennifer Westfeldt,107,Adam Scott,725005482012, Comedy | Drama | Romance,Jennifer Westfeldt,Friends with Kids,Maya Rudolph,friend|children|best friend|title directed by female|unconventional,,2012,6.2
David Frankel,,Jack Black,7204138162011, Comedy,Owen Wilson,The Big Year,Steve Martin,migration|storm|competition|alaska|birding,41000000,2011,6.2
Asghar Farhadi,123,Leila Hatami,7098492152012, Drama | Mystery,Peyman Moaadi,Jodaeiye Nader az Simin,Sareh Bayat,iran|divorce|iranian|alzheimer's disease|caregiver,500000,2011,8.4
Michael Dowse,,Anna Faris,6923891152011, Comedy | Drama | Romance,Topher Grace,Take Me Home Tonight,Dan Fogler,sex scene|friend|party|sister|night,23000000,2011,6.3
Miguel Arteta,87,John C. Reilly,6857503202011, Comedy,Ed Helms,Cedar Rapids,Anne Heche,convention|insurance|cedar rapids iowa|hotel|award,,2011,6.3
Fulvio Ottaviano,,,573675022010, Animation,,Orlando,,,,,4.1
David Cronenberg,99,Keira Knightley,5702083272012, Biography | Drama | Romance | Thriller,Michael Fassbender,A Dangerous Method,Viggo Mortensen,carl jung|psychoanalysis|sigmund freud|patient|russian,15000000,2011,6.5
John Michael McDonagh,,Don Cheadle,535977432012, Comedy | Crime | Thriller,Brendan Gleeson,The Guard,Mark Strong,fbi agent|fbi|small town|drug smuggling|boat on fire,6000000,2011,7.3
Andrew Erwin,,Jason Burkey,535584782012, Drama,Rachel Hendrix,October Baby,John Schneider,christian preach|unprofessional conduct|malpractice|anti choice|abortion,,2013,6.8
J.C. Chandor,107,Stanley Tucci,5354039172012, Biography | Drama | Thriller,Zachary Quinto,Margin Call,Kevin Spacey,financial crisis|financial disaster|capital management|investment fraud|management,3500000,2011,7.1
Paul Johansson,97,Grant Bowler,4563873132011, Drama | Mystery | Sci-Fi,Taylor Schilling,Atlas Shrugged: Part I,Matthew Marsden,railroad|motor|railroad company|new york city new york|self made man,20000000,2011,5.7
Roland Emmerich,130,Vanessa Redgrave,446329292011, Drama | History | Thriller,Rhys Ifans,Anonymous,David Thewlis,play|earl of oxford|shakespeare play|rebellion|queen,30000000,2011,6.9
Jay Duplass,83,Ed Helms,4244155112012, Comedy | Drama,Jason Segel,"Jeff, Who Lives at Home",Judy Greer,basement|wrong number|slacker|secret admirer|errand,10000000,2012,6.5
Michael Dowse,92,Jay Baruchel,4168144252012, Comedy | Sport,Seann William Scott,Goon,Alison Pill,hockey|female nudity|team|bouncer|hockey game,,2012,6.8
Gareth Evans,101102,Ananda George,410512362012, Action | Crime | Thriller,Iko Uwais,The Raid: Redemption,Ray Sahetapy,police|swat team|gangster|apartment|drug lord,1100000,2012,7.6
Steve McQueen,101,Carey Mulligan,4000304202012, Drama,Michael Fassbender,Shame,James Badge Dale,sex addict|sex addiction|male nudity|female frontal nudity|female nudity,6500000,2012,7.3
Farhan Akhtar,148,Florian Lukas,3651699132012, Action | Crime | Thriller,Shah Rukh Khan,Don 2,Om Puri,surrender|bank|deception|scheme|shootout,16700000,2011,7.1
Drake Doremus,86,Anton Yelchin,338821062012, Drama | Romance,Felicity Jones,Like Crazy,Jennifer Lawrence,immigration|student visa|long distance relationship|girlfriend|parents,250000,2012,6.7
Pedro Almodóvar,120,Elena Anaya,3185193232012, Crime | Drama | Thriller,Antonio Banderas,La piel que habito,Jan Cornet,transgender|skin|plastic surgeon|suicide|self mutilation,13000000,2011,7.6
Zoya Akhtar,155,Katrina Kaif,3076226262011, Adventure | Comedy | Drama | Family | Romance,Hrithik Roshan,Zindagi Na Milegi Dobara,Aditya Roy Kapoor,vacation|three friends|title directed by female|travel|underwater,550000000,2011,8.1
Lars von Trier,135130,Charlotte Gainsbourg,3029870242012, Drama,Kirsten Dunst,Melancholia,Kiefer Sutherland,depression|outdoor sex|breasts|art director|riding a horse,7400000,2011,7.1
Angel Gracia,,Alexa PenaVega,3016244252011, Comedy | Drama | Romance,Camilla Belle,From Prada to Nada,Kuno Becker,hispanic|beverly hills|latina|law student|bankrupt,,2011,5.5
Rodrigo García,113,Mia Wasikowska,3014541112012, Drama | Romance,Glenn Close,Albert Nobbs,Aaron Taylor-Johnson,woman pretending to be a man|hotel|19th century|painter|waiter,8000000,2012,6.7
Sean Durkin,102,Sarah Paulson,298163832012, Drama | Mystery | Thriller,Elizabeth Olsen,Martha Marcy May Marlene,John Hawkes,cult|memory|connecticut|new york|telephone call,,2011,6.9
Anubhav Sinha,156,Arjun Rampal,2509150182011, Action | Adventure | Sci-Fi,Shah Rukh Khan,Ra.One,Kareena Kapoor,villain|alter ego|dussehra|effigy|reference to ravana,24000000,2011,4.8
Tom Brady,,Don Johnson,2331318162011, Comedy,Nick Swardson,Bucky Larson: Born to Be a Star,Christina Ricci,diner|masturbation|buck teeth|porn star|shooting a pornographic movie,10000000,2011,3.3
Philippe Falardeau,,Sophie Nélisse,200904152012, Comedy | Drama,Mohamed Fellag,Monsieur Lazhar,Émilien Néron,teacher|immigrant|classroom|algerian|suicide,,2012,7.5
Joseph Cedar,107,Lior Ashkenazi,200745162012, Comedy | Drama,Shlomo Bar-Aba,Hearat Shulayim,Aliza Rosen,israel|rivalry|university|prize|talmud,,2011,7.1
William Friedkin,10298,Emile Hirsch,1987762122012, Crime | Drama | Thriller,Matthew McConaughey,Killer Joe,Juno Temple,neo noir|lingerie|pubic hair|female pubic hair|female nudity,11000000,2012,6.7
Tanya Wexler,,Hugh Dancy,1799187212012, Comedy | Romance,Maggie Gyllenhaal,Hysteria,Jonathan Pryce,doctor|hysteria|vibrator|hospital|treatment,,2011,6.7
Chris Weitz,,José Julián,1754319262011, Drama | Romance,Demián Bichir,A Better Life,Eddie 'Piolin' Sotelo,gang|truck|gardener|police|money,10000000,2011,7.2
Lynne Ramsay,112,John C. Reilly,1738692182012, Crime | Drama | Mystery | Thriller,Tilda Swinton,We Need to Talk About Kevin,Ezra Miller,psychopath|defiance|mental illness|mother son estrangement|toilet training,7000000,2011,7.5
Jeff Nichols,121,Jessica Chastain,1729969162012, Drama | Thriller,Michael Shannon,Take Shelter,Shea Whigham,schizophrenia|storm shelter|mental illness|mysterious event|ambiguous ending,5000000,2011,7.4
Lynn Shelton,90,Emily Blunt,1573712172012, Comedy | Drama,Mark Duplass,Your Sister's Sister,Rosemarie DeWitt,title directed by female|tequila|drunken sex|mashed potatoes|pancakes,125000,2012,6.7
Abhinay Deo,103100,Vir Das,153175752011, Comedy | Crime | Drama,Imran Khan,Delhi Belly,Kunaal Roy Kapur,gangster|blackmail|reference to the mill on the floss the novel|erection|simulated sex,,2011,7.6
Gavin Wiesen,83,Emma Roberts,142926082011, Drama | Romance,Freddie Highmore,The Art of Getting By,Michael Angarano,principal|artist|high school|homework|art teacher,,2011,6.6
Beto Gómez,,Jesús Ochoa,1391770232011, Adventure | Comedy | Western,Miguel Rodarte,Saving Private Perez,Joaquín Cosio,rescue|mission|rescue mission|flashback|conflicted hero,,2011,6.0
Jean-Pierre Dardenne,84,Cécile De France,138474982012, Drama,Thomas Doret,The Kid with a Bike,Jérémie Renier,hair dresser|boy|faucet|eating|food,,2011,7.4
Lee Tamahori,109,Ludivine Sagnier,1357042232011, Biography | Drama | Thriller,Dominic Cooper,The Devil's Double,Raad Rawi,lust|betrayal|saddam hussein|palace|debauchery,15000000,2011,7.1
,,,135064082011, Animation,,The Oscar Nominated Short Films: Animation,,awards|academy|nominations|compilation,,2011,6.9
Wayne Wang,104,Ji-hyun Jun,1346503232011, Drama | History,Bingbing Li,Snow Flower and the Secret Fan,Vivian Wu,china|fan|nineteenth century|reversal of fortune|car hitting pedestrian,6000000,2011,6.1
Mike Cahill,92,William Mapother,1316074302011, Drama | Romance | Sci-Fi,Brit Marling,Another Earth,Matthew-Lee Erlbach,duplicate earth|planet|solar system|synchronicity|janitor,100000,2011,7.0
Sarah Polley,11691,Seth Rogen,1237514212012, Comedy | Drama,Michelle Williams,Take This Waltz,Sarah Silverman,actress breaking typecast|artist|toronto|cape breton nova scotia|breasts,,2012,6.6
Morten Tyldum,100,Synnøve Macody Lund,1196752102012, Crime | Drama | Thriller,Aksel Hennie,Hodejegerne,Nikolaj Coster-Waldau,male star appears nude|painting|art thief|male nudity|male frontal nudity,30300000,2011,7.6
Jonathan Hensleigh,106,Christopher Walken,1187711242011, Biography | Crime | Drama,Ray Stevenson,Kill the Irishman,Vincent D'Onofrio,irish|informant|gangster|corruption|assassination attempt,12000000,2012,7.1
Terence Davies,98,Tom Hiddleston,1124786102012, Drama | Romance,Rachel Weisz,The Deep Blue Sea,Ann Mitchell,based on play|marital separation|extramarital affair|suicide by gas|cruel boyfriend,,2011,6.3
Roland Joffé,122102,Wes Bentley,1068392272011, Biography | Drama | War,Charlie Cox,There Be Dragons,Dougray Scott,spanish civil war|dying|saint|forgiveness|starts with narration,36000000,2011,5.9
Rohit Dhawan,122,John Abraham,106616792011, Comedy | Drama,Akshay Kumar,Desi Boyz,Deepika Padukone,,2000000,2011,5.8
